Gene ID	7H9_R1	7H9_R2	Heat shock_R1	Heat shock_R2	Oxi.stress_R1	Oxi.stress_R2	acidic pH_R1	acidic pH_R2	HPC treated_R1	HPC treated_R2	Cow_R1	Cow_R2
MAP3555	662.5	5.0	1367.8	444.8	490.7	491.0	1830.2	914.7	409.9	967.3	1930.0	2933.6
MAP3556	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	149.7	5.0	5.0
MAP3557	1166.1	861.5	1103.8	697.8	4468.9	7650.8	5.0	5.0	5.0	5.0	5.0	655.3
MAP3558c	1387.8	729.7	1009.6	1134.4	1241.7	1481.6	53.4	626.4	5.0	5.0	15282.9	9492.1
MAP3559	1021.6	1072.3	1157.7	579.8	348.0	817.2	5.0	5.0	5.0	5.0	1295.4	3575.8
MAP3560	11.5	5.0	5.0	578.7	348.4	582.9	5.0	39.2	347.9	92.6	710.0	5.0
MAP3561	645.5	5.0	305.5	5.0	5.0	5.0	969.7	339.3	251.6	1107.4	1400.1	754.0
MAP3562	1190.4	1210.6	1244.5	1168.0	1185.9	1710.5	6702.2	5541.5	9537.7	11226.0	1964.2	3011.5
MAP3563	1770.3	774.5	542.4	1044.8	787.4	1198.1	5.0	38.2	5.0	5.0	2184.8	2112.9
MAP3564	5.0	5.0	5.0	5.0	5.0	5.0	5.0	649.5	5.0	120.1	1024.9	5.0
MAP3565	1660.2	5.0	868.8	596.1	670.5	331.5	2018.7	1798.0	816.1	1591.2	5.0	229.1
MAP3566	714.5	5.0	238.6	520.3	103.6	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3567	1157.2	680.6	787.6	1345.1	945.5	1953.1	5.0	414.2	5.0	5.0	5.0	5.0
MAP3568c	608.4	497.1	624.4	5.0	253.2	116.2	741.8	401.3	435.0	377.1	312.0	5.0
MAP3570c	537.7	65.4	530.7	49.7	420.9	5.0	221.3	247.1	5.0	176.0	21.5	5.0
MAP3571	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3572	38.3	229.1	221.4	16.0	291.1	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3573	1958.7	1355.6	2061.3	1675.9	1250.7	1246.8	5.0	755.8	565.6	6.2	5.0	2038.9
MAP3574	5.0	5.0	5.0	5.0	5.0	5.0	3269.7	1363.1	2301.3	2956.0	5.0	5.0
MAP3575	47.0	5.0	1988.9	1308.4	307.8	1005.9	5.0	5.0	249.0	5.0	5.0	5.0
MAP3576	2535.5	5130.8	3484.8	2666.0	2968.7	3644.8	1597.7	1979.6	2208.4	2752.1	2158.5	3408.0
MAP3577	894.9	885.4	857.1	792.8	734.9	696.2	5.0	202.4	182.0	71.0	5.0	973.2
MAP3578	471.8	1993.4	2286.9	2805.1	860.3	2047.0	636.5	1026.5	401.4	818.4	1363.9	1322.0
MAP3579c	1422.2	721.8	609.5	779.6	727.1	901.8	5.0	5.0	5.0	5.0	5.0	5.0
MAP3580c	1713.0	3360.0	1897.9	1467.4	2644.6	2317.5	5.0	885.5	374.6	638.3	5.0	902.7
MAP3581c	1924.4	1477.1	2189.6	1595.1	1586.6	1644.0	1028.3	1040.0	67.6	753.4	2262.9	1792.8
MAP3582c	115.5	5.0	1675.1	568.2	78.5	272.2	370.6	530.3	370.3	175.4	5.0	5.0
MAP3583	703.0	5.0	12.2	700.4	5.0	430.8	11734.7	5201.9	9686.0	10155.9	678.9	5.0
MAP3584	5.0	5.0	5.0	114.0	5.0	5.0	5882.2	3498.0	4307.4	5437.5	737.0	776.4
MAP3585	946.8	788.3	917.1	982.6	705.8	914.4	302.9	571.7	391.4	31.9	5.0	88.3
MAP3586c	1391.9	1478.4	1493.4	1582.5	1667.3	1530.4	724.7	1068.3	397.1	556.5	435.4	1786.3
MAP3587	2178.1	1706.9	1864.4	1866.9	2003.2	2338.6	5.0	618.3	5.0	5.0	616.6	890.2
MAP3588	297.8	5.0	663.7	5.0	290.6	5.0	24.8	71.7	201.3	17.9	118.1	5.0
MAP3589	546.2	1460.8	1289.6	833.0	759.4	426.9	5.0	5.0	5.0	5.0	5.0	5.0
MAP3590	335.2	6.0	199.0	170.8	200.1	149.7	5.0	208.2	64.2	235.1	2757.7	1476.0
MAP3591	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3592	1051.7	751.4	1039.3	444.7	256.0	521.2	5.0	5.0	5.0	5.0	5.0	5.0
MAP3593	398.4	5.0	365.3	50.1	250.2	5.0	5.0	5.0	5.0	5.0	542.0	772.0
MAP3594	5.0	5.0	5.0	5.0	5.0	5.0	3377.7	2799.0	6325.3	4781.4	302.5	5.0
MAP3595	41.7	5.0	5.0	123.1	178.5	6.5	784.5	282.9	219.0	745.1	5.0	5.0
MAP3596c	1150.1	1178.2	1358.6	1008.1	947.1	1024.1	659.7	803.1	356.5	839.0	886.1	1031.0
MAP3597	1876.4	3679.1	1453.7	3677.2	3692.5	4858.2	450.4	2278.3	57.8	270.9	3323.9	4926.2
MAP3598	43.2	5.0	5.0	5.0	5.0	5.0	2262.5	492.4	1171.1	1801.4	2767.0	1063.1
MAP3599c	1328.3	1275.2	1978.7	2323.6	2234.9	2250.2	5.0	5.0	5.0	5.0	2220.7	1321.9
MAP3601	2001.3	1298.9	904.2	2275.1	1355.2	2865.7	1441.5	2749.9	3528.2	3715.8	160.2	5.0
MAP3602	3464.2	7227.0	5166.9	2244.7	3332.9	2677.3	889.8	1637.5	1105.8	1109.9	97.0	1842.6
MAP3603	981.3	899.8	728.1	1384.0	1120.2	2158.5	5.0	777.1	5.0	5.0	233.5	131.8
MAP3604	2412.7	2386.6	1457.6	3129.9	2148.4	4151.6	243.4	4321.0	329.2	831.7	100.8	300.8
MAP3605	3007.7	4171.3	2337.5	3245.2	3311.5	4848.4	823.7	3082.3	1664.9	1068.6	2762.2	3381.8
MAP3606	2731.2	2294.2	1587.7	2331.8	1808.5	3239.7	5.0	1457.7	5.0	5.0	5.0	1066.6
MAP3607	1283.7	1108.2	538.8	1862.5	959.0	2089.7	177.4	1842.4	5.0	5.0	3345.8	4016.0
MAP3608	1114.0	1445.0	1277.9	1374.9	1223.6	2188.7	5.0	1266.5	394.1	453.8	1191.6	5.0
MAP3609	2779.2	3756.9	2466.0	2304.5	1920.2	2723.9	752.0	2473.1	304.6	287.3	5323.3	4084.4
MAP3610	1562.3	1764.0	1835.9	882.5	952.3	1036.2	2061.4	926.3	5.0	5.0	1993.7	4097.5
MAP3611	1866.5	736.2	959.6	992.5	871.3	1133.4	2496.4	1460.8	4338.7	3634.7	5.0	5.0
MAP3612	1316.5	622.5	682.0	56.2	102.3	357.9	5.0	360.5	5.0	5.0	5.0	96.0
MAP3613	1068.2	207.1	5.0	296.8	5.0	725.0	5.0	617.8	5.0	5.0	5.0	5.0
MAP3614	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3615c	429.8	280.2	508.7	254.3	5.0	167.0	5.0	176.8	5.0	5.0	5.0	5.0
MAP3616c	2810.1	4786.3	4434.5	3274.2	2921.4	3914.1	860.8	1051.0	5.0	59.9	1589.8	3606.7
MAP3617c	5.0	5.0	5.0	352.3	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3618c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3619	1321.3	5.0	25.7	5.0	577.8	398.0	1885.5	877.8	713.3	1595.0	5.0	2374.5
MAP3620c	1737.8	1742.1	1655.8	1952.9	796.2	2384.4	345.2	1348.3	5.0	66.6	1089.8	2989.5
MAP3621c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	646.1	1638.6
MAP3622	5.0	128.0	288.1	5.0	568.9	608.8	314.7	325.2	5.0	5.0	5.0	5.0
MAP3623	671.2	657.4	1062.3	1047.5	1230.7	1799.9	330.1	563.9	593.3	187.9	5.0	5.0
MAP3624	547.3	393.4	716.0	436.0	686.6	1011.2	5.0	5.0	103.8	369.8	9921.7	5518.2
MAP3625	5.0	5.0	136.3	5.0	150.3	5.0	243.5	5.0	5.0	46.2	494.2	5.0
MAP3627	430.8	21.1	664.3	155.6	195.4	217.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3628c	523.9	271.6	947.4	399.2	351.4	321.1	16785.1	8549.3	22617.9	25445.0	602.6	353.4
MAP3630	2083.6	3630.7	4930.6	4992.9	2207.4	3290.5	5.0	831.2	854.4	284.0	1798.8	5333.8
MAP3631c	1075.8	1165.6	942.6	1013.1	916.5	464.3	803.6	343.8	116.2	465.2	217.2	998.6
MAP3632	108.2	5.0	225.9	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3633	211.8	335.7	72.8	484.7	492.2	797.4	5.0	123.1	5.0	5.0	5.0	1064.0
MAP3634	1208.8	463.0	492.4	1501.5	572.3	1378.9	492.8	1303.4	151.2	393.0	5.0	1012.2
MAP3635	675.9	5.0	1669.6	1177.1	386.8	401.8	645.5	589.4	744.7	230.2	5.0	5.0
MAP3636	2309.9	2399.7	2630.2	2106.8	2221.3	2487.8	247.9	638.6	712.8	459.8	3801.7	4189.2
MAP3637c	780.6	1132.7	1319.5	989.6	897.1	1514.2	5.0	724.6	5.0	63.7	5.0	5.0
MAP3638	1845.0	1774.7	1750.3	1753.4	1639.7	1244.3	187.5	684.6	5.0	173.6	391.4	6147.6
MAP3639c	1364.9	1196.5	2251.8	1377.0	1300.2	957.7	2344.4	919.4	2490.4	2548.3	360.6	40.1
MAP3640	1112.3	1112.0	1431.9	633.7	805.4	721.5	1977.6	1012.7	922.1	882.5	94.9	5.0
MAP3641c	1558.6	2236.7	1576.0	1532.1	1687.3	1837.2	5867.5	4329.0	5148.7	5503.4	3449.1	538.0
MAP3642c	1022.5	1060.3	1149.5	1118.7	1339.4	1352.7	5.0	750.4	1581.5	1496.4	1251.2	3747.8
MAP3643c	1228.6	117.0	1027.1	5.0	21.3	5.0	138.7	725.2	5.0	5.0	5.0	5.0
MAP3644	1920.1	2480.1	3017.1	1757.6	907.1	1904.7	5772.8	3590.0	3023.4	4549.8	889.4	401.3
MAP3645	1973.9	2258.2	2552.8	1709.8	1364.6	1367.2	1156.5	1195.1	824.3	1051.2	5.0	1654.0
MAP3646	718.9	5.0	1033.1	1308.0	1212.1	1606.4	3718.7	3823.5	2087.9	2472.4	5.0	741.6
MAP3647c	2145.3	4663.8	3412.9	2055.4	2816.6	2686.4	71.8	1702.7	5.0	5.0	7454.5	5511.0
MAP3648c	472.8	5.0	424.9	5.0	5.0	329.8	3818.5	1739.5	1289.2	1950.3	5.0	5.0
MAP3649	862.3	860.2	1233.2	951.7	938.6	1303.6	7491.9	5093.4	6153.9	7276.5	5.0	5.0
MAP3650	1367.2	1866.1	1840.4	1016.3	1334.2	1177.4	4982.1	1960.6	2150.0	6140.8	5.0	8.4
MAP3651c	1931.8	2197.7	3256.7	4899.3	3750.4	5423.7	5560.8	5011.1	2094.8	3661.3	5.0	5.0
MAP3652	1465.1	2712.4	624.8	2869.9	2408.1	2899.2	6767.8	5694.8	9574.3	7799.6	580.5	1180.0
MAP3653	140.5	5.0	5.0	5.0	55.5	5.0	5.0	114.2	5.0	5.0	5.0	5.0
MAP3654	459.1	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	657.2	5.0
MAP3655c	486.2	333.3	240.1	545.2	145.5	282.7	5.0	5.0	5.0	5.0	7795.4	5.0
MAP3656	2115.8	2277.0	2119.3	2319.3	1698.8	1984.7	2440.8	2241.4	1222.4	2244.5	2780.9	2894.9
MAP3657	451.1	5.0	5.0	69.4	5.0	5.0	38.3	149.1	5.0	115.5	1203.4	526.2
MAP3658	1046.2	1332.6	3749.3	1525.9	1257.6	1120.7	156.5	881.7	5.0	159.0	1302.3	2267.1
MAP3659	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3660	3415.2	3695.8	3982.4	3310.5	2849.7	3172.1	1177.4	1336.0	5.0	4.2	5.0	13702.2
MAP3661c	3467.0	3074.6	4478.2	5939.6	8778.3	10449.4	5141.7	7632.6	5.0	1254.1	1914.9	1600.2
MAP3662c	468.2	287.0	640.6	454.0	181.4	338.4	2490.7	1058.7	1988.6	2559.6	258.3	266.4
MAP3663c	5.0	865.4	5.0	384.7	5.0	502.8	5.0	5.0	114.0	5.0	5.0	5.0
MAP3664	871.6	1675.5	878.1	1307.2	929.2	1199.5	791.6	839.9	208.5	439.4	2151.2	941.8
MAP3665c	1053.7	716.8	859.9	691.1	481.0	796.7	5.0	5.0	5.0	5.0	578.5	663.0
MAP3666c	1329.2	863.4	810.6	2100.3	1677.9	2475.7	6989.9	4350.2	3476.3	4082.5	5.0	5.0
MAP3667	907.3	1218.0	656.0	1187.3	918.6	668.9	65.4	455.7	180.5	474.4	2391.5	2497.2
MAP3668c	5.0	5.0	5.0	478.4	5.0	5.0	3486.6	1956.1	1775.7	3222.1	5.0	5.0
MAP3669	34.6	5.0	23.8	5.0	5.0	142.5	5.0	5.0	5.0	5.0	5.0	179.7
MAP3671	5.0	672.8	5.0	5.0	5.0	5.0	5.0	995.1	68.3	279.5	5.0	5.0
MAP3672	1282.0	2439.8	708.2	1230.1	1014.9	1120.2	773.6	2584.7	739.7	823.8	449.6	341.1
MAP3673c	1124.1	311.7	1338.6	857.1	1006.9	1017.2	519.5	669.1	393.5	564.8	307.1	36.7
MAP3675	757.1	216.4	504.1	654.8	444.5	267.0	5.0	253.9	446.1	5.0	5.0	5.0
MAP3676	1820.1	366.9	2183.9	1220.6	230.7	868.4	627.7	619.6	414.0	461.9	2212.3	2037.3
MAP3677	705.4	581.9	775.6	429.2	1047.1	1155.6	6575.6	611.5	5.0	5.0	579.3	5.0
MAP3678	302.2	5.0	245.1	5.0	62.2	10.4	2574.0	581.9	5.0	5.0	5.0	5.0
MAP3679	794.2	1622.4	909.1	1715.0	1624.3	1988.4	1644.9	1585.3	1370.6	1539.5	2160.6	1096.3
MAP3680c	619.6	463.5	287.8	306.2	444.7	212.8	3445.0	1667.1	5.0	5.0	3726.3	1737.1
MAP3681	5.0	5.0	5.0	5.0	5.0	5.0	3031.2	5461.2	5.0	20.8	5.0	5.0
MAP3682	522.7	5.0	792.7	633.1	1195.6	1059.4	2879.7	5613.0	261.2	1445.1	45.4	1283.4
MAP3683	944.3	1144.1	706.3	904.8	702.9	1064.1	1292.0	3622.4	5.0	5.0	2440.8	1028.4
MAP3684	5.0	5.0	5.0	147.3	256.4	276.1	1809.3	5032.1	5.0	5.0	5.0	5.0
MAP3685c	2094.2	2174.2	1739.9	2276.2	1479.3	2244.8	802.9	1089.5	324.1	185.5	1739.5	710.1
MAP3686c	380.2	5.0	597.5	5.0	31.3	5.0	2012.2	1157.9	1479.7	2666.3	5.0	5.0
MAP3688	1280.5	1681.2	1526.6	1415.4	1026.4	1000.8	7578.8	6180.4	9431.8	7830.3	9.8	254.5
MAP3689	523.0	5.0	1466.9	207.5	294.1	255.6	6060.7	3442.8	5092.3	5640.3	5.0	5.0
MAP3690	1494.6	2265.0	2366.9	1299.4	1315.4	1406.0	5.0	102.7	5.0	5.0	5.0	362.9
MAP3691c	746.3	93.3	756.4	999.2	573.3	1239.5	3924.8	2199.7	1760.2	2468.8	178.3	103.6
MAP3692c	803.2	824.0	884.1	929.1	611.4	1129.4	5.0	5.0	5.0	5.0	799.8	5.0
MAP3693	1875.7	1933.9	1226.9	1731.4	2355.8	2500.7	5936.3	2667.1	2106.6	3777.3	2961.5	2139.9
MAP3694c	930.1	152.7	448.2	1078.3	901.8	1130.7	170.3	1603.1	1424.2	1568.7	421.8	286.1
MAP3695	1260.1	704.9	406.4	382.4	625.0	625.7	433.6	293.3	268.0	397.9	5.0	5.0
MAP3696	1572.1	1109.9	1867.5	1729.0	1239.9	1008.5	1347.9	1582.0	1211.2	1326.1	766.0	2221.8
MAP3697c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3698c	1811.2	2022.7	3971.8	3769.7	1277.9	632.0	1968.9	4368.6	1038.6	1740.8	5.0	5.0
MAP3699c	562.6	1499.4	199.0	744.2	5.0	575.4	2011.9	3234.2	825.0	1483.1	5.0	5.0
MAP3700c	833.8	1246.6	3509.3	3199.3	4148.7	5835.4	19728.8	11292.8	17409.2	19681.7	5.0	5.0
MAP3701c	5.0	5.0	5.0	1374.8	1773.8	2574.7	5.0	5.0	667.4	5.0	5372.5	5.0
MAP3702	1211.8	3356.0	1647.8	6439.7	5701.7	8452.3	5.0	4907.3	5.0	5.0	5.0	5.0
MAP3703	408.6	1958.0	213.4	8826.2	5457.1	10454.1	569.6	5975.4	989.8	407.3	5.0	56.1
MAP3704c	1141.8	77.6	1671.5	947.4	863.7	846.4	5.0	97.8	5.0	5.0	5.0	5.0
MAP3705c	249.6	340.0	168.3	1408.0	671.2	1336.0	84.8	1149.0	412.1	377.2	5.0	5.0
MAP3706c	1123.7	1354.4	1575.0	2070.4	1762.2	2029.6	5.0	1189.2	5.0	5.0	5.0	5.0
MAP3707c	1697.6	1566.6	1419.0	1388.7	1729.0	2030.0	374.6	1081.1	157.0	308.7	750.2	618.9
MAP3708c	875.9	1182.4	996.4	917.2	889.1	981.8	209.6	1152.7	5.0	533.0	187.6	5.0
MAP3709c	189.1	675.4	5.0	5.0	78.9	5.0	784.1	364.8	5.0	211.7	5.0	5.0
MAP3710c	1954.9	1929.0	1752.8	850.9	864.8	905.2	5.0	205.9	5.0	5.0	1222.3	1289.8
MAP3711c	552.5	450.0	610.2	746.6	837.6	805.8	5.0	5.0	5.0	5.0	5.0	5.0
MAP3712	937.4	2235.1	616.0	1803.4	2128.8	2915.1	733.6	2967.0	176.7	800.1	4852.6	1808.3
MAP3713c	1433.7	909.5	1664.4	1074.5	932.3	5.0	616.3	510.1	5.0	230.7	5.0	5.0
MAP3714	1054.5	752.4	1257.6	1167.5	608.5	788.4	2400.6	2331.6	1110.0	3129.7	659.2	1366.4
MAP3733c	1268.1	1219.8	1113.5	1111.1	1256.8	759.2	5.0	44.2	5.0	5.0	1664.9	1255.5
MAP3734c	558.3	623.9	410.4	609.2	743.2	1675.1	5.0	921.8	5.0	5.0	521.5	378.6
MAP3746	256.8	66.9	495.8	119.7	5.0	173.4	2920.9	1058.7	2516.2	3367.5	861.4	1088.2
MAP3780	667.8	463.1	1139.5	949.1	762.3	1548.4	2093.4	1306.2	2038.1	2534.2	741.4	496.4
MAP3781	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3782	5.0	5.0	5.0	253.7	5.0	621.5	13.1	349.4	145.4	594.9	5.0	5.0
MAP3784	5.0	170.4	5.0	379.4	1322.5	2392.3	5.0	5.0	5.0	5.0	5.0	5.0
MAP3785	983.7	809.9	944.8	786.0	1356.9	2445.7	143.7	735.3	143.9	5.0	5.0	430.1
MAP3786	5.0	5.0	5.0	271.4	5.0	493.7	5.0	5.0	5.0	5.0	5.0	5.0
MAP3787	2814.9	2246.2	4039.4	2238.8	3402.3	3607.4	618.5	1394.2	665.5	1732.3	2591.3	5.0
MAP3788	4495.3	7265.2	5402.9	5735.2	4612.8	8848.1	4169.2	5160.6	1691.4	2981.7	14625.7	11053.7
MAP3789c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3790	734.1	633.6	577.7	992.2	292.0	647.5	5.0	5.0	5.0	5.0	5.0	5.0
MAP3791c	1139.0	805.1	688.7	792.1	580.1	517.0	5.0	5.0	5.0	5.0	287.8	343.9
MAP3792c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3793	338.3	1455.5	1754.7	2134.6	1779.6	2432.8	513.5	1240.4	273.5	5.0	5584.2	5739.3
MAP3794c	2143.0	2222.0	2067.3	2300.7	1670.9	2091.2	24889.9	14211.8	22079.2	20208.2	1506.7	2618.5
MAP3795	5.0	187.5	5.0	474.9	5.0	327.1	26.3	96.1	198.9	39.5	5.0	5.0
MAP3796	1165.5	518.3	483.1	934.1	585.5	1608.1	5.0	1125.0	5.0	15.5	5.0	1034.4
MAP3797c	5.0	5.0	5.0	5.0	5.0	5.0	50.0	467.9	5.0	432.1	5.0	5.0
MAP3798c	1075.8	2147.4	1730.5	1496.9	860.5	855.4	5.0	5.0	5.0	5.0	5.0	5.0
MAP3799	31.6	5.0	865.4	759.1	368.4	756.9	796.6	609.2	515.4	1297.9	5.0	5.0
MAP3800	701.4	5.0	393.0	246.4	5.0	363.6	5.0	5.0	5.0	5.0	401.7	8.4
MAP3801	2295.7	2814.1	3565.9	4416.0	2939.1	3996.5	164.3	1580.4	5.0	259.5	1688.3	769.0
MAP3802c	2772.2	3760.9	3309.4	3179.0	2528.9	5.0	1259.8	1637.7	833.4	524.9	5.0	1027.9
MAP3803	197.8	683.7	991.5	317.7	1178.8	753.6	2736.0	1540.0	3018.2	4684.5	5.0	5.0
MAP3804	1617.9	2252.1	2222.5	1227.0	1467.9	1344.3	2337.7	2310.4	1238.4	3058.3	643.5	1559.1
MAP3805c	1128.2	1531.7	1273.6	1034.7	768.8	1230.8	5.0	520.0	5.0	5.0	5.0	5.0
MAP3806	2019.1	3064.9	3051.3	1913.6	2622.2	2476.1	2833.2	1243.7	1044.7	1642.0	674.2	1041.3
MAP3807	841.7	264.1	572.0	483.4	428.3	301.1	7094.8	3636.8	3120.6	4685.6	1095.4	133.2
MAP3808c	448.2	379.2	339.4	5.0	5.0	5.0	5.0	190.8	5.0	5.0	732.4	1460.8
MAP3809c	812.2	437.7	616.2	379.7	677.8	665.9	5.0	148.0	5.0	522.3	2031.3	1620.0
MAP3810c	338.2	5.0	245.9	77.6	5.0	5.0	5.0	5.0	5.0	5.0	279.4	216.2
MAP3811	1055.2	101.4	848.7	59.3	1378.7	5.0	5.0	103.7	5.0	5.0	5.0	579.0
MAP3812c	1708.5	2812.0	2731.0	2134.6	1993.8	1897.4	5.0	5.0	5.0	5.0	4261.6	4153.4
MAP3818	524.9	172.6	487.8	304.8	273.8	558.6	6013.6	3667.0	4828.1	6877.1	5.0	5.0
MAP3819	331.4	5.0	5.0	197.2	392.6	5.0	1546.4	658.7	5.0	5.0	5.0	5.0
MAP3820	804.8	779.0	687.7	918.4	727.3	879.3	5.0	5.0	5.0	5.0	722.1	404.8
MAP3821	691.6	182.4	593.6	416.7	473.7	549.1	504.2	830.2	433.8	560.3	904.5	5.0
MAP3822	1760.8	3776.8	2191.5	1280.3	1776.3	1578.2	4016.3	2616.1	1683.2	2187.8	5.0	324.8
MAP3823	1101.9	1074.0	1381.4	683.5	1704.9	996.6	5.0	491.4	5.0	98.9	1101.9	2802.5
MAP3824	681.7	1328.9	1347.4	1556.9	958.0	1069.3	92.4	839.0	19.9	401.3	5.0	853.1
MAP3825	1174.4	614.2	1895.7	50.2	221.0	292.2	82.2	50.0	5.0	5.0	3389.5	1785.4
MAP3826	348.1	605.1	211.8	562.3	364.4	1093.4	5.0	517.7	5.0	5.0	3361.6	2935.0
MAP3827	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP3828	847.7	1306.3	1325.1	886.5	701.7	840.8	132.5	390.6	5.0	5.0	1742.4	2357.4
MAP3829c	167.8	81.1	5.0	292.2	86.6	280.8	3430.9	1945.3	1664.1	2539.7	5.0	5.0
MAP3830c	6103.8	9268.6	7349.3	10227.1	6963.2	10689.9	3707.0	4915.2	1794.7	2300.2	4272.2	3669.3
MAP3831c	2130.4	1294.4	1392.0	2013.9	1094.8	1129.4	170.7	1236.8	5.0	120.8	534.6	2492.7
MAP3832c	462.4	5.0	584.8	5.0	5.0	16.5	5.0	5.0	5.0	5.0	250.4	1114.4
MAP3833c	1261.9	5.0	5.0	943.6	350.7	2687.2	1068.6	2339.2	587.5	1565.6	11859.4	5.0
MAP3834	381.5	261.5	275.1	412.5	1138.9	1305.3	1646.5	1491.7	1037.9	1999.4	5.0	5.0
MAP3836c	869.1	812.7	651.5	1428.3	1019.3	1702.7	505.5	416.3	501.0	5.0	5.0	5.0
MAP3837c	5.0	5.0	328.3	1825.9	5.0	1039.4	3856.8	2404.8	2095.1	3711.7	5.0	5.0
MAP3839c	5.0	5.0	376.5	261.5	5.0	5.0	166.2	5.0	306.8	536.5	5.0	230.0
MAP3840	724.7	5.0	4713.0	6556.0	1460.9	2556.7	5.0	1294.5	356.9	5.0	543.9	5.0
MAP3841	432.0	664.4	3064.0	5225.7	1522.0	2622.8	5.0	935.1	432.7	5.0	291.5	5.0
MAP3842	5.0	5.0	847.4	2791.4	458.2	1141.7	436.0	809.6	254.4	335.7	5.0	5.0
MAP3843	1347.5	913.5	1879.6	3726.2	1243.9	1954.5	5.0	222.8	5.0	5.0	5.0	5.0
MAP3844	445.5	5.0	5.0	5.0	5.0	5.0	33.0	5.0	5.0	5.0	5.0	5.0
MAP3845	852.8	840.0	991.5	422.1	405.9	284.4	5.0	154.9	5.0	40.5	5.0	1798.1
MAP3846	410.2	675.8	796.7	184.6	679.5	385.9	162.4	238.4	64.5	364.4	2240.6	1909.9
MAP3848	1866.7	1460.0	1345.0	1743.9	1402.2	1982.0	5.0	5.0	5.0	5.0	5.0	691.1
MAP3849	526.8	5.0	5.0	5.0	87.7	5.0	479.6	216.0	5.0	719.0	107.5	329.4
MAP3850c	526.1	471.6	964.7	713.2	445.8	730.9	494.2	18.1	5.0	5.0	6235.8	2837.1
MAP3851c	1810.0	2088.3	1247.7	1558.4	1687.9	1500.2	5.0	5.0	5.0	5.0	896.0	1090.2
MAP3852c	252.6	5.0	235.4	5.0	12.3	10.5	171.9	81.7	98.6	118.9	26.2	5.0
MAP3853	361.3	5.0	765.1	1383.0	835.3	1697.0	5864.0	4071.1	9472.5	12035.0	5.0	5.0
MAP3855	5.0	5.0	5.0	562.4	5.0	643.7	5.0	474.9	5.0	5.0	858.7	5.0
MAP3856	346.7	5.0	96.6	9.0	5.0	5.0	5.0	5.0	5.0	5.0	22.5	5.0
MAP3857	328.4	462.1	755.1	302.0	5.0	129.4	147.6	5.0	8.8	107.1	144.3	1485.5
MAP3858	3410.5	4349.7	4411.9	3614.9	2969.9	3343.0	2189.9	1746.4	2079.9	3881.7	1859.5	1553.7
MAP3859	1788.1	815.5	878.4	1917.5	778.7	1472.9	400.6	1238.5	507.9	200.9	5.0	5.0
MAP3860	1030.8	487.9	748.0	1036.8	410.6	845.3	1573.3	931.9	1017.3	1731.7	69.7	5.0
MAP3861	972.8	5.0	614.4	300.4	5.0	104.6	4556.6	4207.8	6431.3	5907.0	1519.6	5.0
MAP3862c	1678.2	2628.4	1808.8	858.5	1053.1	1393.9	5.0	3.2	5.0	5.0	813.7	1077.0
MAP3863c	526.4	148.8	328.0	462.0	279.2	53.4	5.0	5.0	5.0	5.0	0.6	5.0
MAP3864	499.3	600.2	527.6	286.5	343.7	5.0	355.4	689.8	6.8	608.4	5.0	506.7
MAP3865c	857.0	778.3	1392.6	1114.4	877.6	882.0	5.0	5.0	5.0	5.0	3123.8	3070.1
MAP3866c	390.2	5.0	5.0	803.8	1472.5	5.0	504.4	1489.1	5.0	5.0	1653.6	686.0
MAP3867c	748.2	1331.0	48.9	1887.4	1259.1	2353.8	917.2	926.7	135.5	5.0	558.0	82.3
MAP3868	1389.1	2387.9	1385.7	1610.6	1459.9	1114.4	637.6	922.2	162.9	448.3	164.0	1203.7
MAP3869	1291.4	1241.4	1332.9	1421.7	918.9	1368.9	1951.5	1260.5	258.6	384.7	1809.1	25.2
